time,mag,magType,nst,gap,dmin,rms,net,place,locationSource,magSource
2022-12-29T22:38:30.849Z,2.5,ml,,,,0.56,ak,"21 km ESE of Susitna North, Alaska",ak,ak
2022-12-29T22:26:39.858Z,4.2,mb,13,110,6.164,0.44,us,South Sandwich Islands region,us,us
2022-12-29T22:12:33.990Z,4.11,md,25,153,0.3505,0.53,pr,"7 km NW of San Rafael del Yuma, Dominican Republic",pr,pr
2022-12-29T21:12:44.670Z,2.51,md,6,226,0.1775,0.19,pr,"12 km SE of Esperanza, Puerto Rico",pr,pr
2022-12-29T21:11:57.223Z,4.1,mwr,100,40,0.874,0.6,us,southern Greece,us,us
2022-12-29T20:30:24.927Z,2.6,ml,24,192,0.298,0.2,us,"86 km W of False Pass, Alaska",us,us
2022-12-29T19:25:26.640Z,3.9,mb,57,210,1.533,1.19,us,"Andreanof Islands, Aleutian Islands, Alaska",us,us
2022-12-29T18:34:38.330Z,2.82,md,31,161,0.03534,0.21,pr,"3 km WSW of Fuig, Puerto Rico",pr,pr
2022-12-29T18:18:32.432Z,4.4,mb,45,70,0.827,0.92,us,"65 km SSW of San José de Jáchal, Argentina",us,us
2022-12-29T17:44:23.738Z,4.4,mb,17,187,1.171,0.68,us,"Kermadec Islands, New Zealand",us,us
2022-12-29T17:17:29.200Z,2.54,md,29,56,0.09628,0.13,nc,"6km N of Hydesville, CA",nc,nc
2022-12-29T16:52:35.854Z,4.9,mb,123,80,1.319,0.9,us,"104 km WNW of Tobelo, Indonesia",us,us
2022-12-29T16:51:34.385Z,4.6,mb,141,67,4.1,0.73,us,"73 km N of Isangel, Vanuatu",us,us
2022-12-29T16:29:32.989Z,2.6,ml,19,221,1.245,0.39,us,"Unimak Island region, Alaska",us,us
2022-12-29T16:16:45.340Z,2.47,md,32,99,0.2653,0.13,nc,"6km S of Armona, CA",nc,nc
2022-12-29T16:02:04.296Z,2.5,ml,,,,0.46,ak,"34 km SW of Anchor Point, Alaska",ak,ak
2022-12-29T15:58:02.340Z,2.55,ml,46,120,,0.13,hv,"10 km ENE of Pāhala, Hawaii",hv,hv
2022-12-29T15:57:04.230Z,4.6,mb,24,121,1.101,0.9,us,"Mindanao, Philippines",us,us
2022-12-29T15:11:01.069Z,4.5,mb,88,53,0.729,0.64,us,"55 km WSW of Cittadella del Capo, Italy",us,us
2022-12-29T14:28:45.940Z,3,ml,10,255,1.23,1.02,us,"145 km SSE of King Cove, Alaska",us,us
2022-12-29T13:35:53.155Z,4.4,mb,18,69,3.811,0.58,us,"84 km NNW of Ambon, Indonesia",us,us
2022-12-29T13:13:36.794Z,5.2,mww,115,76,1.026,0.69,us,"Mindanao, Philippines",us,us
2022-12-29T12:38:53.696Z,4.2,mb,59,73,0.759,0.79,us,southern Italy,us,us
2022-12-29T11:23:16.650Z,2.81,md,9,215,0.3576,0.14,pr,"23 km NNE of Luquillo, Puerto Rico",pr,pr
2022-12-29T11:22:54.356Z,4.6,mb,38,110,4.248,0.54,us,"State of Yap, Federated States of Micronesia",us,us
2022-12-29T10:54:13.605Z,2.8,ml,53,84,0.066725448,0.2,tx,"64 km SSW of Whites City, New Mexico",tx,tx
2022-12-29T10:35:44.735Z,4.3,mb,24,90,3.219,0.36,us,Fiji region,us,us
2022-12-29T10:22:18.190Z,2.83,ml,31,104,,0.1,hv,"15 km S of Fern Forest, Hawaii",hv,hv
2022-12-29T10:21:55.380Z,2.54,ml,31,112,,0.1,hv,"15 km S of Fern Forest, Hawaii",hv,hv
2022-12-29T08:07:52.147Z,4.5,mb,34,106,1.472,0.65,us,Flores Sea,us,us
2022-12-29T08:01:10.923Z,4.4,mb,23,163,25.633,0.76,us,northern Mid-Atlantic Ridge,us,us
2022-12-29T07:07:57.101Z,4.2,mb,16,115,6.861,0.54,us,"Maug Islands region, Northern Mariana Islands",us,us
2022-12-29T06:42:22.464Z,2.7,ml,14,204,0.286,0.47,us,"111 km WSW of Adak, Alaska",us,us
2022-12-29T06:10:50.954Z,5,mb,62,45,2.74,0.63,us,south of the Fiji Islands,us,us
2022-12-29T06:01:13.969Z,2.5,ml,,,,0.62,ak,"54 km N of Petersville, Alaska",ak,ak
2022-12-29T05:47:48.120Z,2.55,md,12,186,0.02422,0.2,pr,"3 km E of Maria Antonia, Puerto Rico",pr,pr
2022-12-29T04:43:15.986Z,3.9,mb,36,187,0.822,0.34,us,"92 km NE of Yigo Village, Guam",us,us
2022-12-29T04:21:23.073Z,2.7,ml,,,,0.69,ak,"152 km SE of Chignik, Alaska",ak,ak
2022-12-29T04:19:50.624Z,4.3,mb,45,64,1.323,0.63,us,"23 km NNW of Jérémie, Haiti",us,us
2022-12-29T04:08:48.305Z,4.5,mb,27,114,4.022,0.48,us,"59 km NNE of Isangel, Vanuatu",us,us
2022-12-29T03:47:10.419Z,3.6,ml,13,342,0.437,0.27,us,"59 km E of Atka, Alaska",us,us
2022-12-29T03:29:07.870Z,2.92,md,24,107,0.01293,0.15,pr,"1 km ENE of Mayagüez, Puerto Rico",pr,pr
2022-12-29T02:48:58.378Z,2.5,ml,23,108,0.303,0.34,us,"100 km NNW of Yakutat, Alaska",us,us
2022-12-29T01:46:07.336Z,4.2,mb,27,101,0.999,0.57,us,"81 km W of Umatac Village, Guam",us,us
2022-12-29T01:29:41.079Z,4.3,mb,16,136,1.125,0.79,us,Kermadec Islands region,us,us
2022-12-29T01:16:46.316Z,4.4,mb,35,121,2.213,0.48,us,"104 km S of Yudomari, Japan",us,us
2022-12-29T00:48:56.583Z,4.5,mb,32,122,2.288,0.66,us,"112 km S of Koshima, Japan",us,us
2022-12-29T00:37:09.287Z,4.6,mb,80,43,3.298,0.72,us,Fiji region,us,us
2022-12-29T00:36:03.050Z,5.1,mb,202,83,2.298,0.65,us,"114 km S of Koshima, Japan",us,us
2022-12-29T00:24:21.656Z,2.9,ml,,,,0.52,ak,"26 km N of Ouzinkie, Alaska",ak,ak
2022-12-29T00:23:06.284Z,4.4,mb,42,148,2.383,0.49,us,"86 km SSW of Żurrieq, Malta",us,us
2022-12-29T00:16:18.980Z,2.97,md,30,44,,0.11,nc,"4km N of Hydesville, CA",nc,nc
2022-12-28T23:29:50.445Z,4.1,mb,20,120,1.939,0.78,us,Kermadec Islands region,us,us
2022-12-28T23:14:39.073Z,2.8,ml,9,307,1.723,0.34,us,"185 km SSE of Atka, Alaska",us,us
2022-12-28T23:05:27.884Z,2.6,ml,29,93,0.105206936,0.3,tx,"31 km SW of Coyanosa, Texas",tx,tx
2022-12-28T22:50:11.288Z,4,mb,37,71,0.632,0.68,us,"Hindu Kush region, Afghanistan",us,us
2022-12-28T22:26:15.077Z,4.3,mb,43,72,1.352,0.46,us,eastern Sea of Japan,us,us
2022-12-28T21:46:37.470Z,3.1,ml,13,179,0.199,0.36,us,"Andreanof Islands, Aleutian Islands, Alaska",us,us
